MTOR_pS2448	EIF4EBP1_pS65	1
MTOR_pS2448	ACACA_pS79.ACACB_pS79	1
MTOR_pS2448	AKT1_pS473.AKT2_pS473.AKT3_pS473	1
MTOR_pS2448	MET_pY1235	1
MTOR_pS2448	CHEK2_pT68	1
MTOR_pS2448	EGFR_pY1068	1
MTOR_pS2448	EGFR_pY1173	1
MTOR_pS2448	GSK3A_pS9.GSK3B_pS9	1
MTOR_pS2448	ERBB2_pY1248	1
MTOR_pS2448	ERBB3_pY1298	1
MTOR_pS2448	MTOR_pS2448	1
MTOR_pS2448	RPS6KB1_pT389	1
MTOR_pS2448	RPS6KA1_pT359_S363	1
MTOR_pS2448	PEA15_pS116	1
MTOR_pS2448	RICTOR_pT1135	1
MTOR_pS2448	RPS6_pS235_S236	1
MTOR_pS2448	RPS6_pS240_S244	1
MTOR_pS2448	SRC_pY416	1
MTOR_pS2448	STAT3_pY705	1
