Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2054484	0.4846942	0.4697301	0.1979412	0.5036829	0.3923238	0.0611375	0.0108924	0.7087066	0.1469084	0.2973707	0.0814124	0.0504478	0.2217765	0.6531460	0.1333806	0.5873318	0.1212857	0.1782800	0.6171580	0.3818829	0.5500244	0.0038543	0.0727791	0.5441700	0.5749739	0.0578846	0.0218619	0.0124688	0.2782977	0.5853298	0.5105897	0.3970535	0.0368931	0.2564995	0.2338120	0.4159785	0.4167829	0.4316372	0.2402026	0.3443909	0.4051946	0.1193568	0.5892323	0.3185706	0.2878202	0.0489782	0.0181902	0.3173457	0.0434044	0.6529403	0.3851719	0.5471606	0.6058199	0.6069700	0.4085140	0.5066940	0.2183853	0.5945186	0.3457275	0.0460572	0.1238694	0.3324434	0.5095613	0.3969636	0.3386084	0.1385392	0.1391280	0.4191145	0.0273333	0.6739423	0.2545606	0.0439107	0.0078017	0.7164621	0.5962834	0.1824986	0.3528238	0.1345105	0.3714621	0.3974485	0.4171701	0.4478882	0.1027589	0.3447157	0.0880528	0.0445097	0.4993226	0.4847019	0.4276530	0.2985198	0.1902578	0.3085178	0.7155862	0.6808438	0.5126179	0.0038986	0.3301578	0.2138731	0.0007514
500	0.3822399	0.5129217	0.4573538	0.3081459	0.4348466	0.3940863	0.0721454	0.0085240	0.6565510	0.1158888	0.3563579	0.0723944	0.0358106	0.2412382	0.5967381	0.1390453	0.7710809	0.0950459	0.1067219	0.5614026	0.4668321	0.6276859	0.0041029	0.0670154	0.6122351	0.6764911	0.0480611	0.0345033	0.0107632	0.2775177	0.4757096	0.5187294	0.3737167	0.0395251	0.2611851	0.2275865	0.2437920	0.4085172	0.5142483	0.2880812	0.3827751	0.4401919	0.0863429	0.5215582	0.3278176	0.3507763	0.0795628	0.0461086	0.3892392	0.0767724	0.5694916	0.3753932	0.7524190	0.5550703	0.6354353	0.3401862	0.4305453	0.1630140	0.5398270	0.4604467	0.0551996	0.1055104	0.2412453	0.5509545	0.4460857	0.3596784	0.1488594	0.0856722	0.5312099	0.0131752	0.5688741	0.2790371	0.0442973	0.0156636	0.5649535	0.6845142	0.1347759	0.4763195	0.1420926	0.3094279	0.3492264	0.4216168	0.4863120	0.1258003	0.4446952	0.0962820	0.0190897	0.4826020	0.3963017	0.3393360	0.2864565	0.1622115	0.3316538	0.6685818	0.5694830	0.4722059	0.0181213	0.4344805	0.2397314	0.0000000
550	0.5357819	0.4611825	0.5253678	0.2894876	0.4794424	0.4369386	0.0603280	0.0175211	0.3844001	0.2255345	0.2523515	0.4796853	0.0703177	0.2952459	0.6344632	0.1566498	0.5761423	0.0755123	0.1279014	0.6662095	0.3430191	0.5912918	0.0200619	0.0807248	0.5628450	0.5012955	0.0466598	0.0423121	0.2123975	0.2351559	0.5116564	0.5226153	0.3780467	0.1217479	0.2425764	0.1871470	0.2908142	0.3649936	0.2632744	0.2203325	0.3286910	0.4721129	0.1176930	0.6110657	0.2564001	0.1258072	0.2299844	0.0407577	0.3564195	0.0264657	0.6137293	0.2367952	0.5859073	0.4919721	0.6501265	0.4956168	0.4828465	0.2424916	0.5541422	0.3397500	0.0688631	0.1479526	0.2367787	0.4239581	0.2959924	0.3134588	0.2150740	0.0740597	0.1313926	0.2119162	0.7453589	0.3940362	0.0246181	0.0063379	0.7198623	0.5428302	0.4284180	0.3519300	0.1594864	0.5287401	0.3278969	0.3527711	0.4232113	0.1103044	0.3877249	0.4012063	0.0202192	0.2637779	0.2798846	0.5679305	0.2787202	0.1748027	0.3150910	0.6830302	0.6707358	0.4468880	0.1894880	0.3397044	0.2111683	0.0000232
600	0.4911664	0.4869222	0.5287814	0.2960110	0.4873944	0.3952682	0.1169145	0.0268947	0.3503975	0.2005565	0.2441688	0.6663212	0.0792811	0.3406382	0.5373569	0.1526185	0.6836217	0.0676463	0.1307312	0.6411137	0.3557095	0.6580172	0.0072524	0.1035708	0.5383306	0.4327799	0.0371035	0.0181705	0.2371730	0.2937776	0.4389160	0.5445168	0.4519276	0.0975870	0.3164811	0.1805359	0.2538747	0.4524506	0.2144545	0.1829912	0.2613569	0.5103868	0.1265525	0.5446907	0.2834949	0.1286025	0.3557511	0.0328604	0.3655202	0.0450289	0.6868944	0.2199747	0.5914617	0.5684568	0.5710305	0.4660970	0.4063376	0.2286290	0.6473428	0.3606861	0.0558152	0.1377668	0.2919005	0.3844118	0.3257417	0.2457914	0.1653601	0.0736619	0.0235157	0.4155154	0.6155286	0.3874416	0.0306469	0.0001449	0.6588936	0.7232681	0.5214827	0.3834337	0.1250291	0.5879072	0.3396000	0.3270498	0.2805148	0.1324229	0.3520636	0.4776003	0.0118937	0.1663532	0.3633837	0.5705293	0.2432327	0.1170234	0.2861641	0.6553109	0.5089342	0.5325740	0.2406157	0.4721871	0.2446403	0.0000311
650	0.3550507	0.5212899	0.5650588	0.3174169	0.4943105	0.3646605	0.0671845	0.0569978	0.2358517	0.2093746	0.2194957	0.6946284	0.0496218	0.3896013	0.5005440	0.1755406	0.5919083	0.0287202	0.0633429	0.5786210	0.3035864	0.6628921	0.0130557	0.1120927	0.6173837	0.5044094	0.0193556	0.0237430	0.2423446	0.2314194	0.5010852	0.5260073	0.4066551	0.1665030	0.4086903	0.1373304	0.2486901	0.4016401	0.1705872	0.3155891	0.2343381	0.6070642	0.1094739	0.5553013	0.2939089	0.0939646	0.2333617	0.0591397	0.3056901	0.0294652	0.6242219	0.2562669	0.5387308	0.7237005	0.5478226	0.3940294	0.2618372	0.1831440	0.5633238	0.4284325	0.0531072	0.1214409	0.3252589	0.3432349	0.2995662	0.3095040	0.2557405	0.0655163	0.1033093	0.5043705	0.5244447	0.4039944	0.0533030	0.0019488	0.6132413	0.6163293	0.4943445	0.4362480	0.1295283	0.6663351	0.3290981	0.4395670	0.3230747	0.1441684	0.1340342	0.4629789	0.0022066	0.1287490	0.3548589	0.5527412	0.1744722	0.0882198	0.2797520	0.4991725	0.5880432	0.5185162	0.2844972	0.3092736	0.2331801	0.0000259
700	0.3213570	0.5360951	0.5246165	0.2488524	0.4219385	0.4721960	0.1202450	0.1429752	0.2709230	0.2135258	0.1807995	0.6318857	0.0584530	0.4732189	0.6344887	0.1610326	0.6781906	0.0429244	0.0672717	0.5585538	0.2975411	0.6106071	0.0051742	0.1425422	0.5169871	0.5377097	0.0285432	0.0135532	0.2191822	0.2757308	0.4984078	0.5812272	0.4691904	0.2793514	0.3880739	0.1656019	0.2654468	0.4187576	0.1745933	0.2246107	0.1813749	0.5663792	0.1077430	0.6075250	0.2529864	0.1387692	0.3224871	0.0359942	0.3974559	0.0374599	0.6380302	0.2940775	0.5040843	0.5024908	0.5471711	0.4475328	0.2420434	0.1585633	0.4205858	0.2170038	0.0267260	0.2235386	0.3885037	0.3943316	0.2602677	0.2540681	0.2679960	0.0911539	0.1695646	0.4023712	0.5233852	0.5032969	0.0523578	0.0027550	0.6224070	0.7065081	0.4773355	0.4276890	0.1139647	0.6970842	0.2839566	0.3442059	0.3196748	0.1086503	0.2384922	0.4713230	0.0026253	0.0967582	0.3800726	0.5569203	0.2055999	0.0797183	0.3248436	0.6503255	0.6467330	0.4658691	0.2771094	0.3377824	0.1756698	0.0000100
750	0.3961497	0.5626945	0.5410624	0.3182766	0.3576143	0.4568385	0.1839390	0.2521090	0.2718711	0.2167969	0.2806388	0.6597571	0.0302101	0.3649047	0.5079835	0.1407205	0.6111677	0.0166986	0.1192714	0.5130051	0.2995038	0.6602346	0.0022188	0.1139246	0.5289906	0.4769951	0.0450963	0.0125567	0.2690285	0.2405309	0.4739306	0.6577162	0.5115623	0.3138643	0.3777763	0.2054046	0.2883293	0.3653843	0.1664146	0.2559165	0.1620489	0.6481984	0.1375050	0.4712184	0.2826016	0.1081955	0.2534535	0.0212533	0.2907270	0.0262046	0.6503879	0.3929440	0.5638999	0.5711581	0.5389586	0.4130413	0.1728354	0.1003907	0.4900107	0.1975614	0.0213542	0.1537177	0.3058786	0.4131851	0.3419871	0.2371041	0.3220421	0.0626004	0.1153836	0.5915127	0.5651966	0.4127378	0.0294413	0.0060795	0.7317380	0.7946466	0.4452223	0.4411469	0.1090665	0.5435725	0.3338125	0.3427831	0.3878473	0.1613551	0.2135634	0.3927255	0.0002926	0.0937169	0.3922127	0.5620529	0.2108034	0.0568889	0.2358679	0.6817459	0.5579476	0.5079076	0.2381757	0.3800322	0.2683065	0.0011532
800	0.4344160	0.5021436	0.5761330	0.2829180	0.4037019	0.3187977	0.4149673	0.2149668	0.2250762	0.1486875	0.2198426	0.6908185	0.0456552	0.4706086	0.6280200	0.2096791	0.5890695	0.0335391	0.0745827	0.5232675	0.2566410	0.5491891	0.0007756	0.1076672	0.5877977	0.4497304	0.0439646	0.0115150	0.2822399	0.3710098	0.4303628	0.4601533	0.5642168	0.2272619	0.3139236	0.3194097	0.3145424	0.4331365	0.1391226	0.2889213	0.1048636	0.5983174	0.1392180	0.6243982	0.2414021	0.1187924	0.2645798	0.0432846	0.2342873	0.0312339	0.5952989	0.3793448	0.4869109	0.5897319	0.5418938	0.3821204	0.1370553	0.0567903	0.4952058	0.2387068	0.0328356	0.1589250	0.3542650	0.3464617	0.3654355	0.2299467	0.3542535	0.0329227	0.0577389	0.5301673	0.6793992	0.4388927	0.0302727	0.0009206	0.6492536	0.6000344	0.5504545	0.4779002	0.1103665	0.6682845	0.3800617	0.2129408	0.3024264	0.1301436	0.1863938	0.4447751	0.0008453	0.0690970	0.2581787	0.6371131	0.1752791	0.0769079	0.3432530	0.7362840	0.5877052	0.6309798	0.2871216	0.5056858	0.1934572	0.0000436
850	0.5000135	0.5241414	0.5038806	0.2648909	0.4933879	0.3092313	0.4618242	0.1938075	0.2219799	0.1299972	0.2209165	0.7437947	0.0767366	0.3911072	0.5723344	0.1759657	0.5596014	0.0301648	0.0723260	0.6318213	0.3477150	0.5740453	0.0153544	0.1056397	0.5896380	0.4263701	0.0469049	0.0216276	0.1989992	0.2883880	0.3618513	0.5728891	0.5184220	0.3802728	0.2414855	0.3411568	0.2651723	0.4966463	0.1732551	0.3539490	0.1241233	0.5720783	0.0982481	0.5961941	0.2655311	0.0809623	0.2381645	0.0533543	0.3245268	0.0674768	0.6802514	0.3507016	0.5352508	0.7024303	0.6532168	0.3736107	0.1666147	0.0376042	0.3894709	0.2381282	0.0377324	0.1619269	0.3429175	0.3738096	0.3245601	0.1791327	0.2450546	0.0555894	0.0438268	0.5496087	0.5453032	0.5239272	0.0494664	0.0004251	0.5183015	0.7493012	0.4413728	0.4155996	0.1175566	0.7317302	0.3578386	0.1562308	0.3425661	0.2216695	0.1848406	0.3824614	0.0022712	0.0902519	0.3289523	0.6255500	0.2458374	0.0747036	0.2521041	0.6645157	0.5935340	0.6046158	0.2789073	0.4503529	0.2451978	0.0023540
900	0.3944013	0.6443857	0.5852773	0.2351346	0.3248526	0.1848461	0.3859222	0.1997472	0.1859264	0.0628890	0.1888108	0.6457495	0.0576525	0.4929941	0.6472637	0.1388802	0.5845634	0.0854450	0.1039471	0.5185466	0.3240725	0.6598601	0.0037230	0.0852826	0.5033652	0.4039593	0.0355213	0.0324273	0.1595846	0.2004343	0.5314871	0.6313474	0.4750667	0.1743492	0.2584200	0.3285403	0.3632293	0.4639343	0.1424083	0.2675552	0.0970399	0.5927441	0.0853533	0.5976565	0.2472116	0.0750683	0.3169736	0.0447901	0.3502671	0.0627034	0.8128993	0.3631203	0.6097222	0.4747682	0.6419928	0.3351538	0.1522302	0.0798039	0.4887720	0.2398341	0.0220145	0.0963482	0.3418764	0.3622947	0.3157280	0.1362739	0.1971093	0.0269678	0.0413346	0.4975471	0.6117012	0.4021349	0.0473447	0.0003002	0.5736082	0.7265063	0.4212984	0.3939326	0.0701634	0.6338084	0.3174472	0.1704248	0.2416401	0.1832384	0.2079986	0.3604348	0.0013291	0.0786212	0.2577108	0.6795724	0.2226142	0.0962150	0.2545802	0.6275254	0.5799468	0.5232057	0.2326416	0.5177411	0.2610090	0.0002625
950	0.4157981	0.7135551	0.5763886	0.2673359	0.2287699	0.1379618	0.4548536	0.3243446	0.1740452	0.0393505	0.1832030	0.7145884	0.0367880	0.4013376	0.6059432	0.1369628	0.6478439	0.0428311	0.0900715	0.4934212	0.3200988	0.7047490	0.0003329	0.1094388	0.5068184	0.5406408	0.0461544	0.0375624	0.3499207	0.2426855	0.5079390	0.4434617	0.3174844	0.1767540	0.2243907	0.3235921	0.3874279	0.5460003	0.1248649	0.3585612	0.1079881	0.7909621	0.1003261	0.5710574	0.2218151	0.0754359	0.1932641	0.0542049	0.3638074	0.1754545	0.6820448	0.4256849	0.5491753	0.5122140	0.6826189	0.4170001	0.1350046	0.0558681	0.4136184	0.2620262	0.0367390	0.2000577	0.2718918	0.3930623	0.1869758	0.0952587	0.2917343	0.0366803	0.0257903	0.5152532	0.6702864	0.4179236	0.0650495	0.0004663	0.6629838	0.4723858	0.4107346	0.4435280	0.1163042	0.5568988	0.3372137	0.1309467	0.3509967	0.2239628	0.2286258	0.3763378	0.0009015	0.0742658	0.2997646	0.5012722	0.1521714	0.1117699	0.2666598	0.5193833	0.5868863	0.5129336	0.2514357	0.3873979	0.2222656	0.0002197
1000	0.4166445	0.4858038	0.5891964	0.1326943	0.2140327	0.1688337	0.4863207	0.2602852	0.2349662	0.0641500	0.2467504	0.7740668	0.0357294	0.5194354	0.6120559	0.1444410	0.6876127	0.0781308	0.0863479	0.6587895	0.2924937	0.6846701	0.0046326	0.1193766	0.6125282	0.4509554	0.0540839	0.0493976	0.4042177	0.2827264	0.5215152	0.5769956	0.3178630	0.2483188	0.2104864	0.3307768	0.3872542	0.4149726	0.1521537	0.3131002	0.0930072	0.7390087	0.1055499	0.6848621	0.3148144	0.0634445	0.2358428	0.0391419	0.2950209	0.2935617	0.6760195	0.3361793	0.5151262	0.6571977	0.6429256	0.4639496	0.1376007	0.0600870	0.4390310	0.2648783	0.0752438	0.2149701	0.2156305	0.3813338	0.1984372	0.0812724	0.2141492	0.0254516	0.0320488	0.4942507	0.6133737	0.4668413	0.1519371	0.0007332	0.5447708	0.6683391	0.4548797	0.4626477	0.1509172	0.4990467	0.3659019	0.1733798	0.3986303	0.1992976	0.1677799	0.3885494	0.0030301	0.0974418	0.2931958	0.4818140	0.1743940	0.0939281	0.2850103	0.5797710	0.6433910	0.5516494	0.2695766	0.4226044	0.2352866	0.0000511

0	0.2180724	0.6093287	0.5940422	0.1546453	0.3211817	0.1500562	0.4408512	0.2109708	0.2854781	0.0597211	0.2066410	0.6740525	0.0224660	0.5247894	0.6262537	0.0880567	0.6971335	0.1032817	0.0636089	0.6391313	0.4050275	0.7137063	0.0082931	0.1504294	0.4875971	0.4068627	0.0575473	0.0125922	0.3665419	0.3056622	0.4631104	0.5902684	0.5923218	0.3033309	0.1822904	0.3179495	0.4636000	0.4196254	0.1958013	0.3260797	0.1020985	0.6851731	0.0788231	0.7045254	0.3024706	0.0819668	0.2825144	0.0831951	0.3443748	0.1398229	0.7220344	0.6082361	0.5400547	0.6337324	0.7211642	0.3690359	0.2316467	0.0461453	0.4687126	0.3652373	0.0596452	0.1573134	0.3018366	0.3240091	0.2818071	0.0797960	0.2271449	0.0354926	0.0063091	0.3924455	0.8060939	0.5208099	0.1815660	0.0055743	0.5068713	0.6896652	0.5482105	0.3997688	0.1338594	0.5897691	0.3977380	0.1716749	0.3753078	0.2313148	0.1227190	0.4989531	0.0011204	0.0822545	0.2910471	0.5274574	0.1977407	0.0907302	0.3312033	0.7958332	0.5490721	0.5609410	0.1905845	0.3713502	0.2358775	0.0029309
