Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.2178486	0.4087078	0.6233194	0.5942771	0.5520946	0.1571157	0.2727063	0.0298553	0.0336534	0.2657242	0.6429388	0.6042305	0.0876179	0.4917535	0.0912974	0.2388698	0.0000965	0.6196250	0.0367122	0.1802422	0.5507671	0.1469467	0.3757758	0.1980103	0.1535771	0.6135699	0.0652739	0.2016756	0.2009568	0.0546757	0.6133022	0.3393960	0.1294332	0.3564663	0.1315781	0.2045338	0.3526929	0.7369828	0.0964487	0.3887636	0.2616886	0.6199650	0.1311122	0.5886100	0.2216710	0.0489492	0.2176205	0.1214068	0.4624598	0.1413356	0.2214364	0.2423777	0.1633171	0.5584098	0.6854967	0.3867085	0.4837606	0.6715763	0.2226162	0.6826716	0.0001390	0.4456802	0.4714901	0.4179729	0.4526606	0.1749626	0.2511158	0.3917706	0.6558364	0.3149885	0.4170781	0.0440645	0.6427412	0.2738226	0.5302436	0.6781047	0.1279226	0.0379862	0.7163889	0.1825052	0.1727996	0.0193114	0.0748818	0.8138746	0.0001971	0.3454634	0.1880603	0.5882333	0.3605045	0.3727679	0.5632998	0.4650434	0.7326800	0.3247507	0.2588246	0.6579008	0.6324519	0.2736286	0.2658027	0.3146654
500	0.2331751	0.3551116	0.6869359	0.6243385	0.5979178	0.2307700	0.3135156	0.0121673	0.0521096	0.2528313	0.7222654	0.6048458	0.0755728	0.6397805	0.0577234	0.2606055	0.0020029	0.7265378	0.0299776	0.2419444	0.6507880	0.1655875	0.4303945	0.2034808	0.1209312	0.5795468	0.0818861	0.2384072	0.1038232	0.0382987	0.5866814	0.3010096	0.1015708	0.4506464	0.1507630	0.3148019	0.3455202	0.7189525	0.0494264	0.3946907	0.3121498	0.6056303	0.1928087	0.6933290	0.3044527	0.0877881	0.2027601	0.1625967	0.4231993	0.1039497	0.1440441	0.1669325	0.1680311	0.6507429	0.6590097	0.4697995	0.5449609	0.5617446	0.2681476	0.5916105	0.0000000	0.4536964	0.4820379	0.4605558	0.3323537	0.1886510	0.4238918	0.4501738	0.4373638	0.4260335	0.4634026	0.0564681	0.6058187	0.3787611	0.5363184	0.5797747	0.0679947	0.0478997	0.7254869	0.2018259	0.1806246	0.0168792	0.1447483	0.5973545	0.0032129	0.3326854	0.2678731	0.5422793	0.3613732	0.3111749	0.5206256	0.4163160	0.5412957	0.3190388	0.2286231	0.5772613	0.6419042	0.3414135	0.2101417	0.2740077
550	0.3384425	0.3893093	0.6043882	0.5969590	0.6437016	0.5439238	0.1873271	0.2550279	0.0419295	0.4598525	0.6622528	0.6429562	0.0662887	0.5737183	0.0784320	0.2118952	0.0024014	0.6635823	0.0304160	0.2812692	0.5068858	0.1517959	0.3110491	0.2369057	0.1133456	0.6811981	0.0596217	0.2067546	0.1130512	0.0584258	0.4818118	0.2539685	0.0954210	0.2736873	0.1379739	0.2005283	0.3454888	0.6912317	0.0393261	0.5579582	0.2619597	0.5774698	0.2486709	0.6404397	0.2763767	0.0732518	0.0818845	0.2098671	0.2368870	0.0810146	0.2499976	0.3489454	0.2018674	0.5002086	0.6205133	0.4627336	0.4739460	0.6684171	0.2719485	0.7674084	0.0009293	0.5438158	0.5275797	0.2734911	0.3442087	0.3316526	0.3668378	0.4207798	0.4830968	0.3088030	0.4240220	0.0446900	0.5540594	0.2476120	0.4538688	0.4328686	0.2629863	0.0434991	0.6643489	0.1924276	0.1560691	0.0129087	0.2444332	0.7431080	0.0008427	0.3993619	0.2370548	0.5879562	0.3375044	0.3401586	0.4382001	0.3173563	0.4916721	0.3158048	0.0623826	0.2215065	0.6854805	0.3222572	0.2246634	0.3372638
600	0.2804060	0.4036895	0.6385913	0.6456103	0.5985670	0.5796270	0.1865429	0.3516582	0.0618468	0.5707016	0.6931763	0.6759441	0.0560616	0.6954669	0.0766056	0.2762849	0.0013591	0.5559701	0.0802772	0.3608228	0.6801518	0.1164589	0.3897230	0.2028554	0.1850387	0.5788113	0.0271152	0.2330485	0.1636272	0.0910396	0.4731593	0.3103239	0.0945525	0.3650400	0.0986224	0.2228307	0.3445959	0.5485292	0.0730069	0.7338912	0.2386129	0.5191603	0.1989916	0.5491753	0.1923757	0.0243249	0.0633760	0.2170210	0.3260469	0.1026274	0.2352773	0.3527623	0.2615717	0.5232315	0.4635571	0.3764812	0.5280987	0.6968998	0.3387309	0.6921193	0.0001449	0.5653017	0.6215872	0.0962882	0.2627419	0.4542683	0.2661284	0.4196934	0.4437943	0.2136964	0.5036898	0.0282377	0.4794736	0.2350707	0.4209274	0.5421780	0.4341151	0.0604671	0.6816458	0.1346057	0.1385430	0.0126962	0.1441289	0.6870623	0.0023850	0.3386600	0.1577821	0.5142049	0.3648545	0.2428357	0.3259348	0.4734655	0.4296366	0.3598824	0.0400634	0.1995667	0.7846826	0.2467531	0.2300664	0.3162939
650	0.3179127	0.4042824	0.6059134	0.5507463	0.6614658	0.4715029	0.2265336	0.3405994	0.0673334	0.5297520	0.6634406	0.6523115	0.0863191	0.5235423	0.0898893	0.3177353	0.0011700	0.4950057	0.1850639	0.5380644	0.6355855	0.1100358	0.3228885	0.2315743	0.1945440	0.5223299	0.0900721	0.2255710	0.1387949	0.0438340	0.5925764	0.3022295	0.0302530	0.3366674	0.1449639	0.2498023	0.4584306	0.6357911	0.0122545	0.7162444	0.3287468	0.6664012	0.1939048	0.6742499	0.1999369	0.0309157	0.0719256	0.2996423	0.2639226	0.0554604	0.2035243	0.4345053	0.2367934	0.6454429	0.7008606	0.4519608	0.5326392	0.4953619	0.1977586	0.7035001	0.0007869	0.5021388	0.6196766	0.0860547	0.1850245	0.5724405	0.3078162	0.3849407	0.5185351	0.1925177	0.4869425	0.0507106	0.5359497	0.2589345	0.3982458	0.5954657	0.3524919	0.1015301	0.7890774	0.1551914	0.0881081	0.0349897	0.1484088	0.6939673	0.0074939	0.3015856	0.2569157	0.3668028	0.3042013	0.2532797	0.3883722	0.4200176	0.4589700	0.3173316	0.0127993	0.2098934	0.6596982	0.2658884	0.2428984	0.4691379
700	0.2245836	0.2664461	0.5918560	0.5597588	0.6655084	0.5599568	0.2372194	0.4234853	0.0428487	0.4959048	0.7419390	0.6766085	0.0884142	0.6917846	0.1122473	0.3409967	0.0000000	0.5976400	0.3320347	0.4476822	0.5614630	0.1291108	0.3723587	0.2321263	0.0765585	0.6331177	0.0498609	0.3136081	0.1761685	0.1150930	0.4353044	0.3289138	0.0297277	0.2635585	0.0870307	0.1829474	0.3069736	0.6616146	0.0502168	0.5914163	0.2468772	0.4477375	0.2227402	0.5424333	0.1500525	0.0213556	0.0733939	0.3534399	0.3493109	0.0425536	0.1882695	0.3736918	0.2251908	0.5278698	0.6657513	0.4926214	0.4792687	0.6963681	0.2872054	0.6577638	0.0003253	0.5246547	0.6385931	0.1917428	0.0760348	0.5787131	0.2344000	0.5038621	0.6346395	0.1896230	0.3947487	0.0479456	0.4869544	0.2633064	0.3842683	0.6171086	0.2902299	0.0424227	0.6525829	0.0583572	0.1409972	0.0400966	0.1194303	0.6691723	0.0014407	0.3440847	0.3607263	0.4867121	0.2893889	0.2749323	0.3247667	0.4568285	0.4743694	0.3721503	0.0140594	0.2323699	0.7131916	0.2411407	0.3276638	0.4062282
750	0.2497785	0.2272250	0.6048641	0.7095501	0.6411730	0.5417862	0.1776717	0.3850287	0.0328268	0.3736568	0.7033736	0.6853689	0.1162180	0.6681973	0.1412192	0.4454594	0.0005687	0.4587118	0.2815176	0.5093806	0.4022521	0.0904470	0.3775573	0.2446967	0.0627374	0.6742303	0.0559550	0.3811002	0.1351870	0.0527535	0.5650615	0.2299300	0.0342631	0.2994542	0.0917901	0.2377661	0.3203795	0.7711155	0.0505326	0.7112470	0.3563556	0.5335792	0.1871141	0.6227659	0.1689593	0.0162865	0.0997147	0.2152726	0.4344272	0.0259840	0.2070323	0.4108374	0.2438876	0.5699195	0.5528675	0.4195777	0.4766718	0.5588199	0.2735319	0.5979459	0.0001802	0.6231904	0.5843214	0.1266958	0.1163061	0.6232113	0.2431083	0.4059899	0.5504056	0.2098237	0.2979363	0.0450376	0.5471178	0.2415822	0.3930636	0.6344299	0.4311593	0.0256046	0.6020776	0.1140703	0.1414413	0.0123099	0.1266782	0.6016723	0.0032694	0.3247997	0.3313376	0.5149228	0.3179520	0.2527882	0.3882670	0.4713198	0.3879403	0.5190214	0.0088050	0.1759135	0.6272553	0.1946484	0.2365741	0.4223621
800	0.3314432	0.2128943	0.5708191	0.5568235	0.5959052	0.4594699	0.2510535	0.4402131	0.0345949	0.4335984	0.6381453	0.6267260	0.1040687	0.6143739	0.1488751	0.3246470	0.0000510	0.3775477	0.2706471	0.5000671	0.4833616	0.0809584	0.3817998	0.2944329	0.0733648	0.6232324	0.0514468	0.3250026	0.2341563	0.1074934	0.5031528	0.2659487	0.0732303	0.2795425	0.1172560	0.2679036	0.3524976	0.6997915	0.0269315	0.6916436	0.2946656	0.4675330	0.1332507	0.6136614	0.2656171	0.0603524	0.0987252	0.2483719	0.3133634	0.0452608	0.1814517	0.3581178	0.2510349	0.6451959	0.5814753	0.4338885	0.3935747	0.6980037	0.3300057	0.6326298	0.0000550	0.5859375	0.6556857	0.2353095	0.0619753	0.4658325	0.2277467	0.4263595	0.5937748	0.2344575	0.3019318	0.0311303	0.5127546	0.3468640	0.3741207	0.6709600	0.3403132	0.0447584	0.7156982	0.1719511	0.1339029	0.0267832	0.0677274	0.6964563	0.0019327	0.2757350	0.4534583	0.3674950	0.3882266	0.2401674	0.4337703	0.4744283	0.4487599	0.4343904	0.0234597	0.1629057	0.6212380	0.2371175	0.2855170	0.4175261
850	0.2487618	0.1884493	0.7319188	0.6383352	0.6223823	0.4350064	0.3227988	0.4651395	0.0501600	0.3657565	0.7014650	0.6316141	0.0810155	0.7129462	0.2165654	0.2706931	0.0005365	0.3038683	0.3590139	0.4576851	0.4762906	0.1094083	0.3611173	0.2764064	0.1226936	0.6767784	0.0692044	0.2048210	0.2842999	0.0331065	0.4968615	0.3147974	0.0708068	0.3356985	0.1818345	0.2938902	0.4172842	0.5146285	0.0833441	0.5842687	0.3269183	0.5569368	0.2009773	0.6871959	0.1907098	0.0235888	0.1056903	0.2127626	0.3383777	0.0281560	0.2127863	0.4115554	0.3000898	0.5888223	0.5768761	0.5146529	0.5216672	0.6241948	0.4289241	0.6303685	0.0000906	0.4665754	0.5279525	0.1230558	0.0636377	0.5678095	0.1946581	0.4335804	0.4517201	0.1374947	0.1277880	0.0423373	0.4966749	0.2864345	0.4373546	0.6197129	0.3684701	0.0622682	0.6842245	0.1362110	0.1308447	0.0242064	0.1154543	0.7160288	0.0054752	0.2811865	0.3727068	0.5551693	0.2798644	0.2311166	0.3622910	0.3491859	0.5289761	0.5281882	0.0119921	0.2137536	0.5192332	0.1506270	0.3710614	0.4784783
900	0.2287302	0.1483250	0.5940222	0.6445908	0.7345025	0.5221442	0.2936287	0.4048336	0.0584938	0.4475433	0.6362406	0.6830336	0.0707315	0.6592263	0.0756253	0.2812542	0.0047955	0.3239784	0.3678988	0.4854397	0.3814077	0.1780184	0.4521105	0.2921167	0.1336461	0.6843371	0.0773688	0.2047296	0.2284925	0.0604598	0.3931769	0.2738725	0.0733895	0.2098277	0.1915243	0.2530042	0.4692410	0.6270589	0.0605690	0.5553605	0.2942991	0.5904961	0.1727484	0.7673759	0.2056200	0.0290361	0.0625144	0.2791386	0.3142389	0.0330641	0.1965557	0.5472316	0.2668496	0.6297377	0.5023900	0.4662686	0.4431005	0.7714508	0.4622136	0.7023749	0.0006822	0.3980630	0.5229896	0.0995820	0.0637423	0.5494087	0.1567142	0.3838652	0.5825028	0.1592086	0.2307647	0.0635663	0.5944320	0.2592427	0.3710455	0.7689726	0.3690234	0.0429303	0.7508225	0.1662567	0.1468851	0.0495453	0.2167721	0.5717036	0.0173994	0.2970332	0.2789604	0.5547667	0.2642519	0.1626559	0.4209429	0.4463873	0.5175912	0.4035246	0.0080338	0.1939164	0.6081940	0.2020855	0.3127523	0.4949400
950	0.1802463	0.2099000	0.7434962	0.6388471	0.6894084	0.4779903	0.2930678	0.4752950	0.0332554	0.4602516	0.7282065	0.7970966	0.0988090	0.6506931	0.1175590	0.2704989	0.0006106	0.4138200	0.2982493	0.4886299	0.5486975	0.2625696	0.4887713	0.1994406	0.1537477	0.7348765	0.0464978	0.3561068	0.1819208	0.0462055	0.3986568	0.3230533	0.0761076	0.1493766	0.1192355	0.2270333	0.3599048	0.5970046	0.0582922	0.6885892	0.2876817	0.6163637	0.2777014	0.7564006	0.1853504	0.0207842	0.0573006	0.2419621	0.4109340	0.0655319	0.2198947	0.6482490	0.2605256	0.5713365	0.5995499	0.4454040	0.4065687	0.6403742	0.6542243	0.7277467	0.0064014	0.3840502	0.4750162	0.0632301	0.0623207	0.5291412	0.2045503	0.3879865	0.6340499	0.1563636	0.3071308	0.0512601	0.5820963	0.3050012	0.3818930	0.5817088	0.3000695	0.0369868	0.6913827	0.0994428	0.1598296	0.0254928	0.0868559	0.6087161	0.0051608	0.3502947	0.2573651	0.5465559	0.2679861	0.2295837	0.4865265	0.4081815	0.5215501	0.3647077	0.0123575	0.1851040	0.6868223	0.1744249	0.3438898	0.4249656
1000	0.1999957	0.1722400	0.7370759	0.5517726	0.5721968	0.4342265	0.4006358	0.5141165	0.0520004	0.3685573	0.6152395	0.6621233	0.0928075	0.6463317	0.1181081	0.2937553	0.0147245	0.3115827	0.3856171	0.4772777	0.6994057	0.1743742	0.3648959	0.2988132	0.1941060	0.6089569	0.0496412	0.3109160	0.2865775	0.0792587	0.4520014	0.2091136	0.0662581	0.2245097	0.1556295	0.2130464	0.5361312	0.5708005	0.0819561	0.6142732	0.3854342	0.6477972	0.2270623	0.6860522	0.1452600	0.0148050	0.0630314	0.1970821	0.4147554	0.0472097	0.1636753	0.6441069	0.2799363	0.6136760	0.6485889	0.4395831	0.4964811	0.6355548	0.5733159	0.7362318	0.0034641	0.3455609	0.6367093	0.1448516	0.0266995	0.5633871	0.2358181	0.3939654	0.5108800	0.1419487	0.2272946	0.0291196	0.4596493	0.2562556	0.3371724	0.6033650	0.5399297	0.0591092	0.4879686	0.0915992	0.1284953	0.0212046	0.1012802	0.5315764	0.0116764	0.3585928	0.2613298	0.5632249	0.3132298	0.1301453	0.4008444	0.4267649	0.4630233	0.3334371	0.0077783	0.1777360	0.5564601	0.2001460	0.3197014	0.4069407

0	0.2367329	0.2110550	0.4900552	0.5508546	0.6481877	0.4658436	0.3203844	0.4938716	0.0977303	0.5989278	0.7375900	0.6310760	0.0837085	0.5866541	0.0982727	0.3548014	0.0121447	0.2569564	0.3176366	0.6175417	0.5039498	0.2908242	0.3891248	0.2867527	0.2224826	0.7073303	0.0524481	0.2884862	0.1680942	0.0767751	0.5141963	0.2648663	0.0547140	0.3319245	0.1765305	0.2517789	0.4578133	0.5636002	0.1276398	0.7595095	0.3019005	0.6611908	0.1743661	0.5905457	0.2061751	0.0048462	0.0594192	0.2727625	0.4942726	0.0855775	0.2614692	0.6009159	0.2416158	0.6468367	0.5951706	0.4224697	0.5075894	0.6938056	0.5151075	0.5902091	0.0179522	0.2683594	0.4972748	0.0939483	0.0434992	0.5976034	0.2060084	0.1548831	0.5793947	0.1624461	0.2275304	0.0462135	0.6630313	0.2645586	0.3955837	0.7385807	0.3616286	0.0584009	0.6031200	0.0244085	0.1613275	0.0237430	0.0932328	0.7495717	0.0008034	0.2791391	0.2239265	0.5295896	0.4117318	0.1337545	0.3833528	0.4283092	0.4091545	0.3789153	0.0142953	0.1656333	0.7283711	0.2354880	0.3064538	0.3382001
