Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.2758705	0.5930573	0.2324141	0.1520866	0.6162968	0.0633758	0.3765271	0.4936424	0.1155780	0.4474059	0.6666198	0.8303172	0.6478227	0.1963768	0.3306719	0.6257211	0.0200960	0.0020963	0.5951911	0.1123846	0.3148802	0.6636592	0.3749306	0.3452081	0.0054379	0.3509108	0.1880866	0.5653933	0.2161816	0.4905684	0.0927503	0.3991564	0.2782299	0.4863286	0.4314237	0.3223025	0.2905408	0.1034232	0.6686994	0.1439689	0.6630473	0.4516745	0.1864700	0.4514414	0.0138194	0.2249923	0.5079980	0.5542554	0.2829857	0.7263245	0.5200887	0.3810811	0.1625302	0.0156339	0.5079341	0.0000059	0.3426905	0.0096974	0.3308066	0.5324107	0.2786523	0.7200353	0.5522386	0.4290583	0.6757153	0.6001111	0.3839120	0.3332315	0.4771827	0.3470305	0.0000452	0.3190556	0.2184922	0.6792530	0.2911739	0.4998657	0.6882426	0.4099125	0.2393915	0.1748405	0.2580907	0.6661142	0.5692131	0.2248171	0.3402569	0.2488432	0.4141387	0.1195237	0.0535084	0.2500704	0.1042098	0.2825912	0.6388110	0.0048783	0.0381266	0.6408787	0.0000000	0.3688652	0.1164215	0.3039640
600	0.3473611	0.5512711	0.1295471	0.2558830	0.5387348	0.0391782	0.3227565	0.5112690	0.1731099	0.4162195	0.6124903	0.6920066	0.7593671	0.2148894	0.4136452	0.6798049	0.0007722	0.0007958	0.5846861	0.0577255	0.4054064	0.7964581	0.2425511	0.3744271	0.0283198	0.3445328	0.2074838	0.5334994	0.2207203	0.6473876	0.1037494	0.3460901	0.3914245	0.5457468	0.4690406	0.2830611	0.1498164	0.0837031	0.5866919	0.1664178	0.6624596	0.4409418	0.2328628	0.6695573	0.0272940	0.1815589	0.4618554	0.4204739	0.4731636	0.6521662	0.5682063	0.3823560	0.1321788	0.0110510	0.4538657	0.0002481	0.4560709	0.0041368	0.3513592	0.4567785	0.3373371	0.6187303	0.5585707	0.3971041	0.6553868	0.6019616	0.3652388	0.3764254	0.4087416	0.2402146	0.0008900	0.4399361	0.2042613	0.5795083	0.3992882	0.3558676	0.5406388	0.4252996	0.2817038	0.1532624	0.2766100	0.6743396	0.5425445	0.2823910	0.2375838	0.1637355	0.3951454	0.0988435	0.1433801	0.2001028	0.1024480	0.2654290	0.5840368	0.0008441	0.0930973	0.6515249	0.0000924	0.3254180	0.1803755	0.2168289
650	0.4242464	0.6392978	0.1026058	0.2828012	0.6469292	0.0473813	0.3180451	0.5908550	0.1835297	0.3456684	0.6286291	0.6742657	0.6671277	0.1834829	0.3316002	0.5911042	0.0022368	0.0065234	0.6481481	0.0209173	0.3644957	0.3892909	0.1408612	0.5329326	0.0043592	0.5360179	0.1646055	0.5927124	0.2180831	0.7491598	0.1176522	0.4599070	0.5861238	0.5388043	0.5704067	0.3684284	0.0930956	0.0621064	0.6784603	0.1705116	0.6454886	0.4214628	0.1802131	0.7706350	0.0084824	0.2299331	0.4916886	0.4449046	0.4447063	0.6185480	0.5495990	0.3420581	0.0646647	0.0157850	0.4812842	0.0005406	0.3879586	0.0074883	0.4417472	0.4628555	0.3544077	0.7035177	0.5356943	0.2986892	0.7971325	0.4675123	0.4425463	0.3491691	0.4763111	0.1707744	0.0000394	0.6220780	0.1671034	0.6049739	0.3998807	0.6056162	0.6089000	0.3699525	0.2262517	0.1855102	0.2581351	0.5910799	0.6237844	0.2683200	0.1378749	0.1241684	0.4673828	0.0573754	0.1214138	0.3109982	0.1110695	0.2437519	0.6696780	0.0020356	0.0876094	0.6482757	0.0003248	0.4425011	0.1511619	0.2540024
700	0.4169142	0.4451337	0.0700724	0.2428768	0.3937402	0.0480310	0.4400324	0.4498380	0.2600507	0.3811772	0.6497654	0.6053138	0.6157326	0.1404975	0.3287978	0.6856968	0.0045839	0.0023552	0.6121372	0.0105793	0.3727199	0.3105301	0.2057786	0.5176080	0.0161244	0.5227767	0.1497495	0.6004726	0.3391035	0.6896151	0.1092559	0.4045911	0.4746974	0.3912221	0.4404418	0.4227712	0.0331683	0.0559052	0.7040957	0.1446710	0.7678549	0.3989303	0.1904841	0.5878643	0.0108396	0.2909277	0.4974140	0.3270447	0.4242422	0.5726392	0.5318886	0.2438369	0.0606556	0.0211439	0.4235970	0.0022849	0.4782714	0.0117389	0.5973595	0.3726517	0.3641167	0.6161459	0.7352510	0.3076379	0.6263278	0.5617151	0.4474697	0.3370380	0.3303773	0.2166015	0.0013378	0.6611694	0.2078946	0.6638170	0.4216825	0.6062621	0.6355093	0.4685075	0.2193959	0.1500365	0.3219926	0.6814627	0.6263782	0.2566778	0.0635274	0.1661989	0.4473380	0.0735958	0.1104391	0.2533613	0.1374200	0.2079780	0.6614262	0.0021145	0.1364896	0.5873665	0.0009408	0.5115957	0.1494880	0.2705161
750	0.4257030	0.3132800	0.0880623	0.2275627	0.4040142	0.0799061	0.4105379	0.5201972	0.1975424	0.4559272	0.6173383	0.6368960	0.6902925	0.1418254	0.3671965	0.5862604	0.0012827	0.0022063	0.6718072	0.0166888	0.4485192	0.4003103	0.2494313	0.4639659	0.0322098	0.6249163	0.1653786	0.4085994	0.2789846	0.6585481	0.1433698	0.4068402	0.3927853	0.5712475	0.5606002	0.4214392	0.0904478	0.0513025	0.7319229	0.0745636	0.6530424	0.4155968	0.1285376	0.4497880	0.0234373	0.2576091	0.5156870	0.2628833	0.5145138	0.7264842	0.5948217	0.3032952	0.1727653	0.0028592	0.4934854	0.0050042	0.4199171	0.0042487	0.4969226	0.4478630	0.4227177	0.6788539	0.5102157	0.2889685	0.6583846	0.4645515	0.4079537	0.3050932	0.3858754	0.2373276	0.0018302	0.6560835	0.2424135	0.6862413	0.4318811	0.5216371	0.5849176	0.5340467	0.2790130	0.2166991	0.2807929	0.6767421	0.6236440	0.2565642	0.0718215	0.1770293	0.4346217	0.0272904	0.1064471	0.2897235	0.1425469	0.2978067	0.6082462	0.0075999	0.0546870	0.5479728	0.0023783	0.4772723	0.1698702	0.2533999
800	0.3862264	0.2383459	0.0938285	0.1069582	0.3904318	0.1110358	0.4296662	0.5748310	0.2424746	0.4745308	0.6156338	0.7039779	0.7424245	0.2086484	0.3305635	0.5890701	0.0028815	0.0003083	0.6061256	0.0273471	0.3935934	0.6275994	0.2682834	0.5893324	0.0232142	0.5608560	0.1642912	0.4768612	0.3224213	0.6768342	0.0878453	0.3770384	0.4454886	0.5162544	0.6958220	0.4064964	0.0371263	0.0461191	0.7020954	0.0853289	0.6388225	0.4485193	0.1551298	0.5570302	0.1196836	0.2426401	0.5824970	0.2511035	0.4332666	0.7414007	0.6870798	0.3014819	0.0859361	0.0232328	0.4537014	0.0030423	0.4278531	0.0012485	0.4339015	0.3795314	0.4187578	0.5396184	0.5888774	0.2694932	0.6493270	0.5928357	0.4352946	0.3700645	0.3363358	0.2590943	0.0003026	0.6671429	0.1751017	0.7093890	0.4174906	0.5341972	0.7289535	0.4414914	0.2301323	0.2299361	0.2920240	0.6147223	0.7506696	0.2704497	0.1064483	0.1619346	0.5812282	0.0561892	0.0300923	0.1878384	0.1063842	0.2269984	0.7671540	0.0229142	0.0452192	0.5875082	0.0000661	0.5975141	0.0994820	0.2969563
850	0.4656477	0.2425262	0.0556847	0.1382528	0.3034413	0.1837272	0.4249381	0.5194223	0.1963487	0.3487838	0.6464802	0.6151737	0.5654630	0.1878826	0.3262689	0.5657206	0.0141748	0.0012192	0.6842699	0.0297113	0.3792440	0.6979964	0.2254364	0.6209059	0.0106811	0.5949765	0.1668331	0.4390907	0.2149866	0.7394554	0.0758312	0.3964984	0.3301823	0.5094979	0.3837887	0.5480926	0.0149679	0.0647698	0.6209033	0.1166940	0.6587618	0.4706016	0.2028463	0.4444838	0.2633174	0.3711540	0.6346258	0.2791621	0.3860742	0.6386444	0.5705039	0.3123484	0.1946540	0.0141585	0.4629143	0.0023795	0.4218685	0.0007350	0.5701671	0.3607634	0.4128551	0.7084026	0.5868779	0.2907403	0.6201048	0.5149017	0.4296820	0.2943011	0.3570794	0.2135838	0.0000000	0.6793234	0.1439260	0.6959719	0.4015202	0.4906918	0.6662351	0.3836629	0.1900045	0.2279405	0.3727294	0.6894290	0.7084944	0.2401348	0.1001740	0.1261484	0.4342717	0.0363104	0.0506912	0.1652113	0.1344078	0.2459696	0.5117351	0.0179399	0.0392355	0.5193806	0.0152160	0.4968804	0.2091603	0.2826431
900	0.3930168	0.1701603	0.0482954	0.1514421	0.4465894	0.1729848	0.3799952	0.5364941	0.2960663	0.3226806	0.5448505	0.6460692	0.6423390	0.1854866	0.3844916	0.6055288	0.0014686	0.0007197	0.6046819	0.0083411	0.3993811	0.6236106	0.3380328	0.5253320	0.0251242	0.5003516	0.1873063	0.4435387	0.1338009	0.7087963	0.0796684	0.4270962	0.2044797	0.4868825	0.4456409	0.4689798	0.0072543	0.0518912	0.6754028	0.1241166	0.6088463	0.4531230	0.1371740	0.5148003	0.3314391	0.4293165	0.6826651	0.2105266	0.4403239	0.7225983	0.5160654	0.3873942	0.1565349	0.0107368	0.4005475	0.0026414	0.4045996	0.0006149	0.4884683	0.4368226	0.4107774	0.7203192	0.6617465	0.3193868	0.5837274	0.5526753	0.4459796	0.3219922	0.3865001	0.2195754	0.0026458	0.6050203	0.0942965	0.7228950	0.4867689	0.5149861	0.5860928	0.3370766	0.2179936	0.2056134	0.2370721	0.6678550	0.6982892	0.2358996	0.1330346	0.2228652	0.4893048	0.0502145	0.0202476	0.1424104	0.1145909	0.2473626	0.5313744	0.0031326	0.0058338	0.5742429	0.0837347	0.6586137	0.1164118	0.3060039
950	0.4042638	0.1295551	0.0509910	0.0863844	0.3071160	0.1781009	0.3133070	0.5556714	0.1794034	0.4826746	0.5914885	0.6235115	0.5506287	0.2350790	0.4085781	0.5727065	0.0063550	0.0001905	0.6866170	0.0126944	0.4794310	0.6244579	0.2160982	0.6934632	0.0107181	0.6095854	0.1978520	0.5415253	0.0771749	0.5910764	0.1041806	0.2946389	0.2764106	0.4018436	0.4823591	0.6084397	0.0005515	0.0306770	0.7136345	0.0962136	0.6785685	0.4885298	0.1336708	0.5498195	0.3639142	0.3779468	0.5258927	0.3620118	0.3787603	0.6736786	0.4710627	0.3000616	0.1678364	0.0070700	0.4973745	0.0004502	0.4499552	0.0000138	0.4794773	0.4976699	0.2993099	0.8185449	0.5049822	0.3306879	0.7101340	0.5732295	0.4363679	0.4036073	0.3605366	0.1525550	0.0013131	0.6248037	0.1933375	0.6448623	0.3910709	0.5087412	0.5675603	0.3764455	0.2673423	0.2420212	0.2504968	0.7388046	0.6228798	0.2283261	0.0862115	0.1798638	0.5405408	0.0403552	0.0180312	0.1171393	0.1048028	0.2747641	0.5611225	0.0065702	0.0779782	0.5916264	0.0723135	0.5783061	0.1223574	0.2964465
1000	0.3385816	0.2043209	0.1163044	0.0974897	0.3733059	0.1541810	0.3700559	0.5664418	0.1947621	0.4118479	0.7601205	0.6513270	0.7517023	0.2433969	0.4897878	0.7190380	0.0058580	0.0004317	0.7276721	0.0030228	0.3454130	0.6092045	0.3066682	0.6705296	0.0045540	0.5430991	0.2667696	0.4162723	0.0846201	0.6514003	0.1215957	0.3566656	0.2510352	0.4908183	0.5222527	0.5082275	0.0058926	0.0635598	0.8262782	0.1068158	0.6269152	0.4015725	0.1614912	0.4671953	0.1775276	0.4443332	0.5923313	0.3723517	0.5526810	0.5338576	0.5412480	0.2954143	0.1266012	0.0033335	0.3924785	0.0034589	0.6763069	0.0000911	0.5160423	0.3796865	0.3533675	0.7144189	0.5863492	0.3771941	0.7169834	0.5270048	0.3674442	0.3958676	0.3730264	0.1931246	0.0015406	0.6224592	0.1073437	0.6077005	0.4265033	0.5511395	0.6212216	0.4539061	0.3020581	0.2728488	0.2278390	0.8076619	0.7602859	0.2440879	0.1215095	0.1761642	0.5053222	0.0661155	0.0019480	0.2268179	0.0655601	0.2807365	0.6136966	0.0097446	0.0181094	0.5497505	0.1104216	0.4777399	0.1247621	0.4336255

0	0.4283055	0.2037607	0.0604953	0.0889972	0.3726415	0.1750106	0.3679879	0.6322958	0.2887520	0.3735806	0.7417281	0.4873568	0.5604345	0.3741463	0.5335396	0.6237713	0.0006518	0.0006573	0.7240258	0.0176751	0.3673216	0.6086236	0.3579608	0.5977585	0.0115526	0.5256986	0.1665707	0.5134827	0.0421944	0.6493952	0.0444274	0.3059917	0.2519039	0.4774880	0.4493719	0.5160925	0.0013627	0.0584872	0.5464735	0.0721514	0.7214795	0.3684687	0.1739304	0.5307114	0.1891837	0.4987586	0.5714799	0.3094045	0.4636161	0.6653201	0.6403541	0.2361581	0.1248459	0.0056558	0.6179903	0.0002583	0.4529161	0.0009692	0.6518631	0.3820354	0.4199578	0.6678297	0.4334420	0.4844805	0.7041211	0.5534088	0.3454508	0.3937357	0.5240620	0.2565363	0.0004023	0.6888737	0.1658166	0.6519711	0.4755049	0.5205293	0.7021085	0.3289577	0.2790113	0.2622943	0.1853847	0.6778684	0.6952422	0.2987132	0.0951545	0.2276903	0.5024601	0.0531642	0.0015519	0.1661090	0.1135801	0.2337785	0.4579163	0.0199479	0.0053836	0.5490950	0.0262360	0.5519838	0.0991542	0.3550217
