Dionesus-rank	RandomForest-rank	Lasso-rank	range	mean-rank	median-rank	sd-rank	regulator-target	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	roc
0	0	12	(0, 12)	4.0	0.0	6.928203230275509	('soxr', 'ompn')	False												soxr	ompn	0	5	0	0	68	0.41287791369093824	0.4909035779260159
21	7	8	(7, 21)	12.0	8.0	7.810249675906654	('soxr', 'micf')	False												soxr	micf	0	5	0	0	68	0.41287791369093824	0.4909035779260159
10	20	6	(6, 20)	12.0	10.0	7.211102550927978	('mara', 'nfsa')	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	5	0	0	68	0.41287791369093824	0.4909035779260159
13	17	10	(10, 17)	13.333333333333334	13.0	3.5118845842842465	('mara', 'ybjc')	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	5	0	0	68	0.41287791369093824	0.4909035779260159
34	1	22	(1, 34)	19.0	22.0	16.703293088490067	('soxr', 'mara')	False												soxr	mara	0	5	0	0	68	0.41287791369093824	0.4909035779260159
9	21	28	(9, 28)	19.333333333333332	21.0	9.60902353693305	('soxr', 'flda')	False												soxr	flda	0	5	0	0	68	0.41287791369093824	0.4909035779260159
7	6	49	(6, 49)	20.666666666666668	7.0	24.54248017893329	('soxs', 'rob')	True	196.0	('soxs', 'rob')		[(0, 0.25629065986808319, 0.0032477106264373282), (10, 0.25871586515626821, 0.04593691137672265), (20, 0.096600907559573332, 0.47470949587245981), (30, 0.028277010162660335, 0.81491986056854859), (60, -0.34655961813400993, 0.048179508093957053), (90, -0.36284852804748513, 0.16719255979714065)]	['-']	soxs	rob	soxs	0.0	rob	0.0	soxs	rob	0	5	0	0	68	0.41287791369093824	0.4909035779260159
41	18	5	(5, 41)	21.333333333333332	18.0	18.230011885167087	('soxs', 'nfo')	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	5	0	0	68	0.41287791369093824	0.4909035779260159
27	36	4	(4, 36)	22.333333333333332	27.0	16.50252505931542	('rob', 'tolc')	True	2689.0	('rob', 'tolc')	0.0	[(0, 0.41680879151547523, 8.1041642371685549e-07), (10, 0.09608851429880326, 0.46518616589402495), (20, 0.0051154143836115796, 0.96987494194570667), (30, 0.5067705279134791, 6.4972173743826166e-06), (60, 0.27354316011706598, 0.12347680627250929), (90, -0.081467385651047955, 0.7642272673784859)]	['+']	rob	tolc	rob	0.0	tolc	0.0	rob	tolc	0	5	0	0	68	0.41287791369093824	0.4909035779260159
4	27	37	(4, 37)	22.666666666666668	27.0	16.921386861996076	('rob', 'soda')	True	2688.0	('rob', 'soda')		[(0, 0.29866650889403179, 0.00055735656942519055), (10, 0.21495441394966452, 0.09907661094979052), (20, 0.1804962964145401, 0.17908040018953633), (30, 0.0075174671734816421, 0.95038777864500901), (60, -0.51438534256577351, 0.0021951416032119269), (90, -0.16382579792255991, 0.54433842431205837)]	['+']	rob	soda	rob	0.0	soda	0.0	rob	soda	0	5	0	0	68	0.41287791369093824	0.4909035779260159
17	42	9	(9, 42)	22.666666666666668	17.0	17.214335111567145	('soxs', 'ydbk')	True	2741.0	('soxs', 'ydbk')		[(0, 0.17162240846534765, 0.050889673387659443), (10, 0.063347759352108346, 0.63062245748772461), (20, -0.041324652410810542, 0.76020425351604204), (30, 0.10897280551577454, 0.36566636179427225), (60, -0.39494222251470334, 0.022926961313253308), (90, -0.42011851686319118, 0.10519650806481082)]	['+']	soxs	ydbk	soxs	0.0	ydbk	0.0	soxs	ydbk	0	5	0	0	68	0.41287791369093824	0.4909035779260159
23	48	0	(0, 48)	23.666666666666668	23.0	24.006943440041116	('rob', 'ynce')	False												rob	ynce	0	5	0	0	68	0.41287791369093824	0.4909035779260159
19	35	19	(19, 35)	24.333333333333332	19.0	9.237604307034012	('soxr', 'ydbk')	False												soxr	ydbk	0	5	0	0	68	0.41287791369093824	0.4909035779260159
18	12	45	(12, 45)	25.0	18.0	17.578395831246947	('rob', 'soxs')	False												rob	soxs	0	5	0	0	68	0.41287791369093824	0.4909035779260159
32	3	41	(3, 41)	25.333333333333332	32.0	19.857828011475306	('soxr', 'fldb')	False												soxr	fldb	0	5	0	0	68	0.41287791369093824	0.4909035779260159
43	4	30	(4, 43)	25.666666666666668	30.0	19.85782801147531	('mara', 'soxr')	False												mara	soxr	0	5	0	0	68	0.41287791369093824	0.4909035779260159
11	46	25	(11, 46)	27.333333333333332	25.0	17.61628034896508	('rob', 'riba')	False												rob	riba	0	5	0	0	68	0.41287791369093824	0.4909035779260159
15	5	64	(5, 64)	28.0	15.0	31.575306807693888	('puta', 'pqia')	False												puta	pqia	0	5	0	0	68	0.41287791369093824	0.4909035779260159
1	15	71	(1, 71)	29.0	15.0	37.04051835490427	('puta', 'ptsg')	False												puta	ptsg	0	5	0	0	68	0.41287791369093824	0.4909035779260159
36	50	1	(1, 50)	29.0	36.0	25.238858928247925	('soxs', 'flda')	True	2720.0	('soxs', 'flda')		[(0, 0.22431094456892714, 0.010299230066438216), (10, 0.15205006818889197, 0.24614766223760026), (20, -0.0026753159735869213, 0.98424221847067572), (30, 0.12193210333858813, 0.31107579282205328), (60, -0.14892248960653912, 0.40816043518394918), (90, -0.021647642583013806, 0.9365752095182367)]	['+']	soxs	flda	soxs	0.0	flda	0.0	soxs	flda	0	5	0	0	68	0.41287791369093824	0.4909035779260159
6	32	50	(6, 50)	29.333333333333332	32.0	22.120880030716076	('rob', 'inaa')	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	5	0	0	68	0.41287791369093824	0.4909035779260159
33	28	29	(28, 33)	30.0	29.0	2.6457513110645907	('rob', 'pqib')	False												rob	pqib	0	5	0	0	68	0.41287791369093824	0.4909035779260159
3	62	26	(3, 62)	30.333333333333332	26.0	29.737742572921256	('rob', 'pgi')	False												rob	pgi	0	5	0	0	68	0.41287791369093824	0.4909035779260159
14	26	58	(14, 58)	32.666666666666664	26.0	22.744962812309307	('rob', 'fpr')	False												rob	fpr	0	5	0	0	68	0.41287791369093824	0.4909035779260159
16	9	78	(9, 78)	34.333333333333336	16.0	37.978063843926186	('soxr', 'puta')	False												soxr	puta	0	5	0	0	68	0.41287791369093824	0.4909035779260159
24	29	51	(24, 51)	34.666666666666664	29.0	14.364307617610162	('mara', 'rimk')	True	2083.0	('mara', 'rimk')		[(0, 0.33180343322475747, 0.00011504963858091014), (10, -0.10578893923950732, 0.42113083418830544), (20, -0.088660086741997574, 0.51193172941239595), (30, 0.34143379475650126, 0.003568051342468358), (60, 0.2180517250986406, 0.2228261560990836), (90, 0.70166644131661926, 0.0024502730492933799)]	['+']	mara	rimk	mara	0.0	rimk	0.0	mara	rimk	0	5	0	0	68	0.41287791369093824	0.4909035779260159
25	24	55	(24, 55)	34.666666666666664	25.0	17.61628034896508	('soxr', 'nfo')	False												soxr	nfo	0	5	0	0	68	0.41287791369093824	0.4909035779260159
